,high_freq,low_freq
0,0.005944342053573415,0.8180299997329712
1,0.0005624547661512436,0.8214432597160339
2,-0.01371919139097455,0.8268426656723022
3,-0.0060537212066956725,0.8292331695556641
4,0.0042614639540947685,0.8256289958953857
5,0.007280678245757843,0.8156547546386719
6,0.012626038139053053,0.7994722127914429
7,0.019837029477793866,0.7852597236633301
8,0.008465461457863754,0.7706824541091919
9,-0.0018864050499888263,0.766565203666687
10,-0.0015621786746942146,0.7597008943557739
11,-0.010854648640358566,0.7486097812652588
12,0.020000094842514193,0.7314353585243225
13,0.030811607275070374,0.7193339467048645
14,0.01141045470253188,0.7134268283843994
15,0.011675554840960944,0.703535258769989
16,0.03150458661459643,0.6994270086288452
17,0.030821922109547706,0.6959565877914429
18,0.039552164666852074,0.6966295838356018
19,0.03760075293081122,0.6960198879241943
20,0.03489970847072943,0.6975480914115906
21,0.04142195356992906,0.6946907043457031
22,0.0671784319030232,0.6956461668014526
23,0.07218793969772785,0.6941766142845154
24,0.07646927318176011,0.6941555738449097
25,0.1000412285828367,0.7016496062278748
26,0.0829226021286743,0.7017144560813904
27,0.07513219004698979,0.6992651224136353
28,0.10668878856549979,0.6924041509628296
29,0.10761119391192153,0.6878730058670044
30,0.021483524239692908,0.6000249981880188
31,0.02734987142996803,0.5824174880981445
32,0.04541138645366416,0.5867928266525269
33,0.045460580758568514,0.5808214545249939
34,0.027053782513522417,0.5792701244354248
35,0.00970831199426836,0.5716701149940491
36,-0.05705851052345012,0.5637882351875305
37,-0.04372936476389022,0.55885249376297
38,-0.030786930451309202,0.546829879283905
39,0.0012861126900360897,0.5436387658119202
40,0.0020408845833551625,0.5396688580513
41,-0.008802384540077757,0.5430837869644165
42,-0.011354017928716598,0.5422337055206299
43,0.02432893797020086,0.5343491435050964
44,0.03826689704149855,0.5463809370994568
45,0.0004996382530163546,0.5462374091148376
46,0.0010669405725928227,0.5482445955276489
47,0.010008582968067836,0.553695559501648
48,0.007436402967982536,0.5577153563499451
49,0.0037657919473216284,0.5607879757881165
50,0.019545478256305038,0.5614066123962402
51,-0.014701903442923103,0.5663337111473083
52,-0.008660574042302804,0.5646889805793762
53,-0.0022291970559756846,0.5652862191200256
54,-0.005380517511362259,0.5647091269493103
55,0.011904499782608768,0.5643641352653503
56,-0.02035510998299106,0.5648463368415833
57,-0.032140311617090855,0.5560815334320068
58,-0.05343206992861893,0.5538340210914612
59,-0.044218450197292536,0.5544843077659607
60,-0.005337168100023715,0.7125261425971985
61,-0.026357410837922868,0.704669713973999
62,0.0009048582188543319,0.6984032392501831
63,0.016535681326430463,0.7014878988265991
64,0.0007296642153601374,0.7132279872894287
65,0.0036883776331914087,0.7217901349067688
66,0.00559468287758913,0.7232863903045654
67,-0.003442595698318951,0.7223634123802185
68,-0.003308190012612733,0.7232398986816406
69,-0.0037982320936938985,0.72464519739151
70,0.005311474460983789,0.7344512939453125
71,-0.005865114305397046,0.7377874255180359
72,0.0023693161286876263,0.7425817847251892
73,-0.0003322146940091253,0.7363074421882629
74,0.005947029514710045,0.7300334572792053
75,-0.008718971180280533,0.7241876125335693
76,0.005814490867323996,0.7215678095817566
77,-4.2639846169589823e-05,0.722507655620575
78,0.0041410061438741375,0.7220527529716492
79,-0.0014194382488227353,0.7243196368217468
80,-0.01665248975132172,0.7212472558021545
81,-0.0014330929359013256,0.7201260924339294
82,-0.025684684880332376,0.7254287004470825
83,-0.03932701435892694,0.7294979691505432
84,-0.012357047202074756,0.7405027151107788
85,-0.054794036318078665,0.7472513318061829
86,-0.05665723461524219,0.7492036819458008
87,-0.06796589500186812,0.7433450222015381
88,-0.058739270386259146,0.7420379519462585
89,-0.04899661367671848,0.7416154742240906
90,-0.01979778711857505,0.5908998250961304
91,-0.02096245701552213,0.5918140411376953
92,-0.02304450069764674,0.5933687686920166
93,0.014186308972996997,0.5948801636695862
94,0.05096019913435523,0.5938016176223755
95,0.027507396924373984,0.5975351929664612
96,0.004058129480999373,0.6020992398262024
97,0.000805614612894745,0.6049672961235046
98,0.007793098535709642,0.6088796854019165
99,0.005019081032274886,0.6157119870185852
100,0.03248012760953689,0.6230859160423279
101,0.010172803774442851,0.6275923848152161
102,-0.0019063249660603576,0.6267279982566833
103,-0.013760693105026145,0.6285775303840637
104,-0.025393735135507578,0.626625120639801
105,-0.046808885550557844,0.6277574896812439
106,-0.038009578843230196,0.6251451969146729
107,-0.028999249506577618,0.6254298090934753
108,-0.029781332033653518,0.628464937210083
109,-0.030361547673318112,0.6309125423431396
110,-0.03075364586135254,0.6369386911392212
111,-0.010969187444107353,0.6390940546989441
112,-0.0010186144316245427,0.6380615830421448
113,-0.010912368833945862,0.6335951685905457
114,0.039339107338887014,0.6332706212997437
115,0.019725372076832337,0.6405467391014099
116,0.00023598336984853585,0.646319568157196
117,-0.009139500792106459,0.6504812836647034
118,0.001588477580926062,0.6508134007453918
119,0.0024094764789039935,0.6570215225219727
