,yhat,yhat_lower,yhat_upper,y
131,0.7799958395373146,0.47953527466077883,1.145159210141105,0.66
132,0.7815680635959403,0.48814729125646505,1.1218218599993808,0.65
133,0.7762864177304183,0.45935595101962545,1.1541496415900974,0.64
134,0.7783452873320025,0.4637023785744072,1.1531043726697856,0.65
135,0.785833493956936,0.46104986741502607,1.1693364147249956,0.66
136,0.7897379425302204,0.46677760316155714,1.1861120012701178,0.66
137,0.7931440355785007,0.4688190953820559,1.193370739605634,0.65
138,0.7902852710065091,0.46946674662911203,1.1647675312408237,0.65
139,0.7942611393330958,0.4551909996665364,1.1697677326529092,0.68
140,0.8123055652795088,0.49512503372532013,1.1644064701206593,0.69
141,0.8177717157635156,0.5114135164222811,1.2324696366915049,0.7
142,0.8225183695733602,0.4855464002096448,1.1804081790100405,0.68
143,0.8211421734132742,0.47385454646075487,1.1993074767342833,0.67
144,0.8260115582650416,0.49233893305397647,1.2048384872016324,0.69
145,0.8437114437006892,0.5116093022120947,1.2157382978493017,0.69
146,0.8488965756793259,0.5189089420163195,1.2415407985213136,0.68
147,0.852986597062577,0.537182384634252,1.2421908813364269,0.68
148,0.8497702483404435,0.5341201199302037,1.2823717992564059,0.69
149,0.8533910030796168,0.537972980072942,1.245264981177391,0.69
150,0.8599767852416931,0.5102527635167331,1.2429483281938714,0.7
151,0.8630086550328226,0.5160592520437071,1.2464087323462092,0.72
152,0.8648231186069126,0.5179482695854727,1.3058721738105583,0.7
153,0.8603480014106242,0.5172752116280501,1.291078321090101,0.72
154,0.8615626088255919,0.5341604057608436,1.291634167806639,0.7
155,0.8630405743592682,0.5435339805286772,1.2625514520163112,0.71
156,0.8639156810879023,0.5132561734559433,1.2771638211174872,0.69
157,0.8636913696607011,0.5186918481554521,1.2706465881411533,0.7
158,0.8584494063202057,0.4983365931389576,1.2619746895447155,0.7
159,0.8580856317747172,0.5251491272129742,1.2988499016118662,0.69
160,0.8579452938929688,0.5180636640806953,1.2847342783711109,0.71
161,0.858267819622242,0.5071588596928926,1.2958613207619374,0.7
162,0.8578074685788026,0.5155806902070597,1.251399135891845,0.68
163,0.8515624411847533,0.5032996606733313,1.2554658449384304,0.68
164,0.8514312258008736,0.5002549130917839,1.3082935135001916,0.67
165,0.8473990900908566,0.5130461301544169,1.2673576588593773,0.68
166,0.848605536792443,0.5022868746168427,1.230263684696078,0.67
167,0.849053197504479,0.525643001065939,1.2448220086201416,0.67
168,0.8435435963540108,0.5080610757861341,1.2621154140722832,0.64
169,0.8443873820919559,0.5037655005892532,1.2933896965479135,0.64
170,0.8452228080660178,0.5211391687398084,1.2413170507818805,0.62
171,0.8470591010471913,0.5135304463420516,1.3054464623279909,0.6
172,0.8480447189714262,0.505760526925807,1.2643940146397563,0.6
173,0.8435548365632224,0.5062697188192129,1.2881155972570402,0.6
174,0.8445844945118177,0.4862341979193696,1.2896793819210348,0.6
175,0.8524952702618325,0.5435240261049215,1.256354977184595,0.58
176,0.853850077367057,0.5316789873464853,1.2571440102140161,0.57
177,0.8543205062266039,0.5239603569549307,1.2649652221582253,0.56
178,0.8476559842654907,0.47992222636158655,1.2581664700119868,0.56
179,0.847974875686514,0.5167198614388189,1.2319599328989272,0.56
180,0.8433297959003181,0.5086278731467855,1.2405000917249747,0.56
181,0.8440609436854891,0.5114078868241447,1.2720033708694727,0.55
182,0.8439295236617748,0.5024829562135569,1.2207333198541273,0.56
183,0.8381985566295476,0.49240414008993083,1.2677994229034804,0.56
184,0.8382246528493229,0.4954574683571711,1.2612069962363117,0.57
185,0.8348111654629515,0.4990815463619078,1.2472638688510331,0.57
186,0.8360544177132228,0.5056760677042904,1.2661744032927045,0.57
187,0.8367079615190456,0.5301226791345988,1.235943733897158,0.58
188,0.830815257583787,0.473508347506582,1.2564654367178991,0.57
189,0.8320977881427818,0.49979601752096103,1.2378925828294145,0.57
