,yhat,yhat_lower,yhat_upper,y
62,1.8239899832446147,1.5036296861349832,2.1798482521137705,1.26
63,1.8417078899639399,1.527386882633277,2.2316715596417374,1.26
64,1.843497433775243,1.5077510633505233,2.1897851237557324,1.31
65,1.815113970917532,1.4961481242232129,2.159787012973856,1.3
66,1.8165598733372725,1.49032074599479,2.19159202541725,1.29
67,1.8187208646955444,1.4838616268551346,2.1826941525106522,1.28
68,1.8368444974491087,1.5364625023074607,2.2046740719720814,1.29
69,1.838390825605332,1.4925371620238623,2.2139129413391254,1.3
70,1.8161792434654562,1.4942309716765108,2.1961199278515147,1.34
71,1.8172891769624004,1.483512478565729,2.177467005941251,1.31
72,1.8191345046080363,1.4890871881852923,2.1754245882164516,1.31
73,1.8369899534835357,1.5277564234262915,2.221794612633893,1.3
74,1.8383244472400553,1.4996389520251765,2.209534899091338,1.28
75,1.811066428894173,1.4829765895678122,2.163325643109403,1.25
76,1.812139344692012,1.4913638099119915,2.169677215583592,1.26
77,1.814029329905916,1.5122299563912502,2.1794461812288946,1.27
78,1.8368126803436198,1.5068447466248913,2.2151343047863232,1.27
79,1.8382629543736817,1.505291221554188,2.2206674207005976,1.26
80,1.80773876194232,1.4935825308532973,2.1728412539740165,1.26
81,1.8090435395508644,1.4729016854273973,2.171463014161864,1.27
82,1.8111536014044431,1.4921455721185737,2.168694650079656,1.28
83,1.8311178284031735,1.500665731378521,2.203687637274753,1.27
84,1.8327256982799223,1.4858823060752884,2.19472780968015,1.3
85,1.8019777583434258,1.4822989450218835,2.1694945922367292,1.28
86,1.8031789128587472,1.4987396264234882,2.164413138207608,1.26
87,1.805132157759307,1.4914507315936683,2.1688499972380755,1.25
88,1.8259782742814932,1.5070129428459471,2.1804719079504458,1.25
89,1.8272645007248007,1.500010684425014,2.2026250299674337,1.25
90,1.7946350072684125,1.469030012800841,2.1590592929521173,1.25
91,1.7953593704826747,1.4581860037127647,2.156262383838875,1.27
92,1.7968121806256665,1.4662546177403697,2.1843857473711257,1.28
93,1.8171150784357373,1.46835972564745,2.202448742673147,1.26
94,1.8179400048692904,1.49071440951347,2.191098701222465,1.28
95,1.7890095409946687,1.488524207411091,2.156691297820699,1.29
96,1.7895101663488142,1.469486133364652,2.1535848055986127,1.27
97,1.7907793254424376,1.4654832887111993,2.1744573822252056,1.29
98,1.8112617643675892,1.4945808472636601,2.178517248211225,1.29
99,1.8120250802286866,1.4917168922086788,2.181275878498583,1.3
100,1.777666367536269,1.4616391210782291,2.1739692793311263,1.31
101,1.7783409529969916,1.4448932486088948,2.126844872454422,1.31
102,1.7798105526687888,1.4309941832083033,2.1667086273134277,1.3
103,1.8017346593224097,1.4817940182491376,2.1771644295558383,1.31
104,1.802703155410733,1.4687005809327132,2.1800292424671146,1.29
105,1.7729271151290034,1.4466580456106324,2.1519038860872817,1.3
106,1.7735486326728607,1.4473491404927885,2.179747596082109,1.29
107,1.774851539853358,1.4440792104280895,2.1919416347960468,1.33
108,1.7976102657458197,1.4593665469125927,2.17053793649968,1.34
109,1.7981455899336702,1.4587836376704826,2.1507972507552395,1.34
110,1.7605946144398241,1.431528100373757,2.1342431166855143,1.36
111,1.7601621542093269,1.421125568095496,2.1222116558495587,1.35
112,1.7603277785326648,1.4250778784755718,2.14168860298801,1.33
113,1.7778942793171058,1.4539344101710432,2.1511740777463757,1.33
114,1.7769715386827807,1.4489227691036772,2.1665620243121757,1.33
115,1.7459253944819797,1.4216615786524658,2.1260507816768754,1.37
116,1.7437100844712958,1.4272640163214994,2.1219898454176644,1.36
117,1.742082162284099,1.4064701655361138,2.1325414279220576,1.36
118,1.7647687436322461,1.4402102382460038,2.141706459252838,1.35
119,1.7622041336184067,1.4385321654907117,2.172989869715495,1.38
120,1.724215006092984,1.3864767874477542,2.0836054597260754,1.36
121,1.7210078002266371,1.4094667002153511,2.0916963717279473,1.36
122,1.718657071219908,1.3855853682316344,2.0958948576783376,1.35
123,1.7357334740564059,1.4073631927272774,2.1166184939668806,1.34
124,1.7330288673474445,1.3994444636669106,2.1157663019568558,1.3
125,1.6953758943994996,1.3685438694742191,2.094419054216465,1.32
126,1.6932188269866422,1.3442371285317605,2.079519285092613,1.32
127,1.6923104224242231,1.3641556519478684,2.101561256304695,1.32
128,1.7115626234912065,1.3746707420270519,2.121802463722374,1.33
129,1.7108839191235115,1.363628822504372,2.094167170049777,1.33
130,1.682014272943606,1.3333096206393216,2.080321520365582,1.3
131,1.6826603976754861,1.3558405549555195,2.0596681903383507,1.31
132,1.684499360366443,1.3367574268012477,2.0636557134804283,1.3
133,1.7082844653137763,1.3526043017839045,2.0959365070050717,1.28
134,1.710389866813904,1.3451393505332154,2.1103017837416647,1.27
135,1.6868592728272565,1.3567257768187018,2.091841407957368,1.28
136,1.6896197101584964,1.3458657939177332,2.0755421333795074,1.28
137,1.693293296970332,1.3543469911302348,2.097730555631806,1.28
138,1.7201288051709982,1.4017842981347108,2.131895050531585,1.26
139,1.723473396005513,1.4027295372271027,2.1500027707419807,1.26
140,1.6947034539419916,1.3625644171378015,2.0957947103223886,1.29
141,1.6972662361993058,1.322825526068803,2.107746378576114,1.3
142,1.700405404076764,1.3422899949080143,2.1035246779931978,1.31
143,1.725112914821366,1.4002706808576306,2.1254662065090657,1.29
144,1.7272450007360702,1.3793208196574729,2.1201540430352166,1.27
145,1.7002776588652115,1.3318968782392022,2.0990342228856202,1.29
146,1.7007126146001497,1.3531138951290838,2.079009448406562,1.29
147,1.7015759159049213,1.3229876726441039,2.0966929526994047,1.28
148,1.7254857289746814,1.3832071535125552,2.1127717804917445,1.28
149,1.7252541318530756,1.3809574345710045,2.1320747228876122,1.29
150,1.685498668509731,1.3321654426932672,2.0972037884578385,1.32
151,1.6841625647670644,1.3177113689248547,2.1016413322879073,1.33
152,1.6834765527544509,1.3390077319554186,2.0822747785360303,1.35
153,1.7062552348238484,1.3319555897271207,2.078554683714466,1.33
154,1.7050681642543788,1.358160140298772,2.104683247103418,1.34
155,1.6667370413740437,1.324800063076589,2.034263630701469,1.33
156,1.6657629284305266,1.307579940711613,2.034522798493566,1.33
157,1.6657776370135058,1.3193862955953701,2.030154508676753,1.31
158,1.6896180052360363,1.3403462288364332,2.0513565453456364,1.32
159,1.6897283768787705,1.3221753631133848,2.1200380588845045,1.32
160,1.6577577005834616,1.3150214526952282,2.0144328175132897,1.31
161,1.658877642706575,1.312761532981269,2.0385708605454527,1.33
162,1.6610499317542948,1.290033708885074,2.0606598802852427,1.32
163,1.6874383033516018,1.3580894503092868,2.091870295867988,1.31
164,1.6897747721341583,1.340118238185474,2.086804275283482,1.31
165,1.663686638399354,1.2989370241648386,2.0718006883604843,1.32
166,1.6666264042596337,1.320568601205704,2.0685639585991082,1.33
167,1.6703558645907086,1.3206540904054411,2.0640286846925426,1.32
168,1.7004270418166443,1.331781547316218,2.0758011079289678,1.32
169,1.7037686896127489,1.3665340048059518,2.1180140348012757,1.29
170,1.673608862991117,1.3025037539822861,2.0769173775891523,1.28
171,1.6761955210376827,1.3271877729607415,2.0513849574963716,1.26
172,1.6791907223005098,1.3397014449089273,2.0679124910736455,1.26
173,1.7089838637274104,1.34007873782297,2.130356080098404,1.25
174,1.711003834077541,1.3536807244661357,2.1562119574838228,1.25
175,1.6755985398610513,1.2992668777498242,2.110675197988525,1.26
176,1.676142825555893,1.3301653732171337,2.1037804194412955,1.24
177,1.677067251348396,1.3173438911209217,2.089247068666833,1.23
178,1.7046169701057288,1.3376759313273179,2.1216512216473844,1.21
179,1.7045133313139345,1.3386678414814943,2.12863661281243,1.21
180,1.6674288087535252,1.304170018205006,2.103015164600647,1.21
181,1.666392675652597,1.3122952850617766,2.064394560205006,1.21
182,1.6659679991079748,1.3048167449890773,2.094918951643262,1.2
183,1.688916171409581,1.3391249974729789,2.087881497004801,1.2
184,1.6880391375288388,1.3444736764935215,2.1025118832204264,1.2
185,1.6425600716602755,1.2592752950464265,2.0535106463855173,1.2
186,1.642157367431225,1.2915497939123877,2.031562651067417,1.19
187,1.6427014364433319,1.2760687717553245,2.0459557536293915,1.19
188,1.6669531626792593,1.3182519731964262,2.098021842979282,1.19
189,1.667713223864148,1.2668546045342186,2.045304026816069,1.17
190,1.6388420067579728,1.2958389304035758,2.065126799671007,1.16
191,1.6409783007894205,1.278110460996333,2.0751911598951245,1.15
192,1.6442159426629321,1.3050233375946267,2.0440329611838735,1.15
193,1.6747732411197318,1.313161876231847,2.073263543887499,1.18
194,1.678438036019259,1.3347565225693852,2.0910926071336933,1.19
195,1.6489316171887118,1.2930193973798043,2.062281593443025,1.19
196,1.653817240536196,1.296572628037695,2.088955181814248,1.2
197,1.6596653948059745,1.290471851307235,2.0304686486173,1.2
198,1.6932165729188582,1.3127473175654059,2.1318282415514997,1.21
199,1.6991460898797062,1.3404807107171477,2.1117244540308744,1.2
200,1.6761736641623228,1.3085391271195932,2.0998276180202695,1.24
201,1.6821484114985736,1.3426550974519835,2.1032553781450103,1.28
202,1.6887780409907553,1.320048818532165,2.0774588268186633,1.29
203,1.7234589776345062,1.3619333273803678,2.158412530190972,1.27
204,1.7294867548371662,1.3665674193659956,2.138476693536594,1.25
205,1.7103077880791977,1.3499384512027812,2.1543223263512066,1.25
206,1.7150732539685851,1.3616400004688956,2.1386144533717877,1.28
207,1.7202477745295868,1.3635693940804305,2.1038174383620794,1.28
208,1.750058774473524,1.3954674140910823,2.177024688809941,1.28
209,1.7541023687866169,1.3945087369283415,2.182051883791037,1.26
210,1.7245090832787113,1.3585712074157712,2.1281954123214457,1.28
211,1.7268396888624205,1.365407964533171,2.1456064678073767,1.28
212,1.7294582551314273,1.3598311326345267,2.162318947897915,1.28
213,1.7591367847871169,1.403443625690374,2.200571505279166,1.28
214,1.7606954737744633,1.4059924340316678,2.1807002109467937,1.3
215,1.7234372107317788,1.36742443721596,2.1576210376902254,1.29
216,1.7239722808171405,1.3648995835434943,2.1349529408593253,1.32
217,1.725010969208168,1.3674077529423116,2.1187325875000798,1.3
218,1.7536636216826693,1.3819482633960063,2.15567403427665,1.3
219,1.7541621118046566,1.377149712519027,2.193400341895443,1.32
220,1.7164472202893042,1.3529648973753918,2.132290221358218,1.33
221,1.717017211138962,1.3531242215997423,2.1335498588454773,1.34
222,1.7183928315867871,1.358941695232795,2.139363473207956,1.34
223,1.7465991403635126,1.3875227268522172,2.193866603701586,1.31
224,1.7480035823607207,1.3660984898229884,2.179314047464284,1.3
225,1.7204692748875199,1.3544662573169064,2.1355826488289296,1.28
226,1.7228915390637152,1.3685465871919429,2.1324384995102705,1.27
227,1.7261816206176572,1.4066048252056942,2.1805511796193575,1.27
228,1.7566106821302192,1.3943794010182984,2.180038247869395,1.25
229,1.760127487328945,1.4102772567644366,2.1734811814683628,1.24
230,1.7309558925416098,1.3763871513870463,2.1308465161394623,1.22
231,1.735364873522427,1.378864127925309,2.1558844094625305,1.23
232,1.7405287251543697,1.3778383536684458,2.143012543862296,1.23
233,1.7730067108463334,1.43244102932442,2.193948206287004,1.24
234,1.778111381764862,1.4193594991439662,2.194381039839376,1.22
235,1.7544963055849783,1.4154786592081416,2.1443135879061743,1.2
236,1.7595654907663465,1.3915276484812593,2.1537712326734475,1.18
237,1.7651274426445558,1.428140159250014,2.184267280447815,1.16
238,1.7971713779544904,1.41780207288212,2.2144127581495012,1.17
239,1.8020511744011478,1.4387021871753638,2.2294499221988784,1.16
240,1.7684050762597399,1.4054957267741144,2.1799730353996005,1.16
241,1.772186774448394,1.3928924402768388,2.1977020919208683,1.15
242,1.776206797431247,1.4191673001850815,2.1689957332899086,1.14
243,1.808477005411509,1.4467879691201846,2.2206905870551523,1.14
244,1.8114394624704508,1.4530278352076644,2.2185993604036147,1.14
245,1.7687343226096992,1.375757125327877,2.1528478090220546,1.14
246,1.770167819622956,1.415342686582922,2.23411470534398,1.15
247,1.77187905640629,1.411896559785978,2.1760572625483285,1.17
248,1.8001497521321999,1.4367519400356854,2.2279041524194674,1.17
249,1.8009218657288062,1.4396589660368022,2.2496858480269473,1.17
250,1.7552669667936143,1.3517283893979468,2.1703063607301125,1.15
251,1.755321784873932,1.3835940642279358,2.168128758088849,1.15
252,1.7558733188283142,1.407486215331252,2.1666991154985826,1.13
253,1.7830809159471528,1.447163645635555,2.204732114456052,1.12
254,1.783199789794201,1.418243266313902,2.1671999940422695,1.09
255,1.7371737164730123,1.3576685617425879,2.100224945985948,1.1
256,1.7376469824620475,1.3624191874717524,2.18050282194116,1.09
257,1.7388549809570137,1.356989807117619,2.144851370211104,1.11
258,1.7663497705386355,1.3954478742876901,2.224332874129545,1.12
259,1.7676035744375151,1.3733139572716904,2.174037723688354,1.13
260,1.7245740526918678,1.3784967004285007,2.128284075056762,1.15
261,1.726713323144827,1.3720067098243809,2.1343296946055204,1.16
262,1.7296648757473987,1.3604851425541766,2.1084188292678996,1.17
263,1.7589533723181132,1.3835703724169655,2.212063659749639,1.18
264,1.7619103690318352,1.3886665584440459,2.153989775637804,1.18
265,1.7288840451375438,1.3615533327251166,2.1437423568202574,1.2
266,1.732238641371128,1.344628063451169,2.136303086262853,1.21
267,1.7362187331219885,1.3576241083229963,2.1735177607006055,1.2
268,1.7666358350455358,1.3957223725521208,2.1759875550145997,1.21
269,1.7702005113249748,1.399497046512026,2.1764471334263793,1.22
270,1.7345682471483332,1.3646708834736554,2.137973074854664,1.26
271,1.7374965652525014,1.3638380642739536,2.1464104030988596,1.23
272,1.740822238788807,1.3487538488666133,2.134297272740837,1.24
273,1.7701040884559043,1.3930775777857622,2.161986280537295,1.24
274,1.7726205715415646,1.4112058055499586,2.151980192720188,1.24
275,1.7396489078969433,1.3872181600936262,2.1565133430166865,1.24
276,1.7410311187144778,1.388530390083004,2.161334253348126,1.24
277,1.7428019682122913,1.390246760138726,2.153402967926772,1.23
278,1.7672714339860245,1.413636824724382,2.1505086724937406,1.23
279,1.7681943254230585,1.4065796615400252,2.1916585605760175,1.22
280,1.73091862483748,1.3727800404481076,2.162335839546928,1.22
281,1.7310435516337486,1.3635598674163378,2.143186731814323,1.2
282,1.731685977683791,1.3648248503637754,2.09847179827757,1.21
283,1.7532495306324964,1.395205491956117,2.163631425722549,1.23
284,1.7533196093547891,1.40526313721762,2.2009261878298116,1.22
285,1.7150889341014999,1.372029079641171,2.0941158234108275,1.23
286,1.7148132390094055,1.36369097439818,2.1060958654993054,1.22
287,1.7151588358195928,1.3408361750290658,2.128528716894567,1.21
288,1.7392103233527152,1.3678624589510076,2.168467331537851,1.21
289,1.7390932807832313,1.3452620169497433,2.169372937983378,1.2
290,1.6973931267726825,1.3366305209835931,2.1271139052117296,1.2
291,1.6970010035842549,1.3269650216513633,2.1020419733010627,1.2
292,1.6971027115426347,1.3584679496378507,2.1317236092304226,1.21
293,1.7213136525822978,1.3577857909026667,2.144991533350857,1.19
294,1.720849236930286,1.352809021880975,2.114888782143856,1.17
295,1.68044618116769,1.347429068924686,2.0667662315855644,1.16
296,1.679293085616263,1.3308158877149014,2.085574416429615,1.16
297,1.6786215559564526,1.3288496643638599,2.0505072407980487,1.16
298,1.7001375579468192,1.3755589752648354,2.1256814998242497,1.16
299,1.6986985240127606,1.3325384003904155,2.0929724077578635,1.16
300,1.6520997940337097,1.3156356709456083,2.0499202525116798,1.16
301,1.6498752462428712,1.3186042842093726,2.045737759117536,1.16
302,1.6481574312122222,1.291259461594883,2.053814093274604,1.18
303,1.6665349386781831,1.327673922422529,2.058765127570325,1.18
304,1.6641737337000757,1.335092628417994,2.0942479865045596,1.17
305,1.6230763724121164,1.2929876069733717,1.996368775620852,1.18
306,1.6204928892452979,1.273438458463521,2.0084049820211405,1.17
307,1.6185860984558476,1.2808074732649803,2.0079591684683824,1.17
308,1.637489427058597,1.2929906567486786,2.0277104775041392,1.14
309,1.6352693838978656,1.3128852532559936,2.0180721221995377,1.11
310,1.5922872874313407,1.2478899943081,1.990936650176336,1.11
311,1.5905623767881143,1.2464000230664474,1.9654546839365912,1.1
312,1.5896295983147817,1.2639197849907817,1.9864222149673414,1.1
313,1.6093644112154264,1.2951981490811506,2.017513235534787,1.1
314,1.6084268399379162,1.2733763061459111,1.9315537148236679,1.1
315,1.5697665747493739,1.244178981097301,1.9353820636197714,1.1
316,1.5695477621314575,1.248158074259765,1.9421247794845047,1.07
317,1.5701889677571792,1.248347559675718,1.9581051737349497,1.07
318,1.5897410904255551,1.26789910672042,1.9895986989525536,1.07
319,1.590345974381929,1.249157150525071,1.9496180568526982,1.07
320,1.5576542129668525,1.2354426768566071,1.9116221844777672,1.07
321,1.5586310968465007,1.2407764217105264,1.9112509440582843,1.06
322,1.5603869426448065,1.2496680447713415,1.9133913910924334,1.05
323,1.5804504992597237,1.244385757305663,1.9492802846137862,1.03
324,1.5819048876935553,1.2710203336209775,1.9587938838494048,1.01
325,1.550270722981303,1.207516123848885,1.908429998523438,1.04
326,1.551583388797527,1.2295119070721832,1.9035658144539935,1.02
327,1.5535640095774386,1.2382168305795886,1.9101283324414657,1.0
328,1.5725637675636706,1.240043783375877,1.9562376767601726,1.03
329,1.5740604927154216,1.239789376577693,1.9251070167109572,1.02
330,1.543285647910015,1.2220469989863183,1.927105853886835,1.02
331,1.544396251923461,1.2033353107716733,1.9315472689147244,1.03
332,1.546144504393466,1.1999426087177696,1.9354736978457043,1.07
333,1.5696702185350957,1.2526926184537706,1.9543160290085657,1.06
334,1.5709717140927246,1.2556168546240043,1.98588250912811,1.12
335,1.5354649607629645,1.20543526433918,1.9109616816883248,1.1
336,1.5365051183757292,1.2431612387520588,1.9627676807352823,1.08
337,1.5382665230320205,1.2135048947862623,1.912162560153027,1.1
338,1.5572436204258358,1.2220855648953388,1.9125601825061156,1.1
339,1.558593529583964,1.2413790112571572,1.9201107497214918,1.11
340,1.5315974078381762,1.2074566629251402,1.9199257735352906,1.09
341,1.5326784695570956,1.2146178673346157,1.8867417427105444,1.09
342,1.5345547438767593,1.194984575893531,1.9024923727986498,1.11
343,1.5500755735258371,1.1974835812841125,1.8999313642435727,1.12
344,1.5514955169273899,1.2269313556402897,1.920875213679274,1.12
345,1.5255905759780966,1.2022091852536327,1.912197720918285,1.15
346,1.5265310455242922,1.1960017364815219,1.8802930583772022,1.19
347,1.5282166740736844,1.218289226245155,1.9082323066280051,1.19
348,1.5492117412428783,1.2495302265914967,1.9345804048000201,1.18
349,1.5503328682496154,1.220017610794189,1.9131760320321773,1.17
350,1.5203041880983101,1.2061748400006036,1.8762605950488735,1.18
351,1.5208776274309357,1.2185919800996117,1.8908825381514553,1.2
352,1.52216128992856,1.2007559997372348,1.8786556480567476,1.19
353,1.5389889256395093,1.2170161878571637,1.8951832808128115,1.21
354,1.5397273248430379,1.2159693467347603,1.9099453832562534,1.24
355,1.516513862832273,1.2013382930647483,1.867801046250436,1.24
356,1.5168253306330595,1.2136099905289002,1.8796375411903332,1.26
357,1.5178644360792282,1.1891785183572705,1.8715138268139526,1.25
358,1.535585745790359,1.205517831444269,1.9119736912936953,1.25
359,1.5362322521456822,1.2227044028454621,1.9154842608913207,1.25
360,1.5082094605919885,1.1888190434776589,1.8680616402172667,1.27
361,1.508615193168267,1.180462094943656,1.8682545315356252,1.29
362,1.509797507263297,1.2022989774621098,1.8890230802737467,1.31
363,1.5266163226917975,1.2157842781384427,1.9104293220891,1.3
364,1.527484214001595,1.2002873621861574,1.897380657799224,1.32
365,1.511023021551197,1.2029104907968078,1.8685984031168141,1.33
366,1.5116709405425404,1.2089042956589497,1.8817003720507497,1.33
367,1.513006780042189,1.1902496548368546,1.8616077619507387,1.33
368,1.5325113582988807,1.2059228283186822,1.887961886450391,1.36
369,1.5333072309784392,1.202841432436831,1.8982905826606662,1.34
370,1.5029555039348694,1.205874778137967,1.8816580809541579,1.34
371,1.5029327145552234,1.1827617635430197,1.8968379331779195,1.32
372,1.503436494236607,1.171134595061507,1.877719512440211,1.33
373,1.5203977858226065,1.2112468814997635,1.8953056356490765,1.32
374,1.5200685725529683,1.2009787411653439,1.8973462130288405,1.31
375,1.4934397712481817,1.1995040578607448,1.853508205453593,1.32
376,1.4919240422773346,1.1662131368142221,1.8617893028040289,1.3
377,1.4909124797083133,1.1756310104314456,1.8423279703941833,1.31
378,1.5072016492592009,1.176414993725793,1.8884997604789424,1.29
379,1.5053294715841328,1.1855718642690873,1.8511245454206313,1.29
380,1.4734910764345237,1.1451982846900184,1.8594318545351975,1.29
381,1.4708536282595985,1.1414640779617384,1.8166764681601326,1.28
382,1.4689122172059883,1.1394610981385482,1.844968970414537,1.27
383,1.4847678595160976,1.1695656979382059,1.8568877770460972,1.27
384,1.4823914582891957,1.154574281729813,1.8298480406870579,1.26
385,1.4474001809032262,1.1383680970847694,1.7960684057071403,1.27
386,1.4453609119132844,1.1315896735706201,1.8064925164207164,1.28
387,1.4442852814589036,1.1204290056587385,1.7836847751954559,1.3
388,1.4602779766423195,1.137514291685449,1.8171798285739444,1.32
389,1.459317654594912,1.1287559992820193,1.8213054028002609,1.34
390,1.434825909742035,1.1074238660414757,1.8280309290074226,1.34
391,1.4349819683424223,1.1151901891640832,1.798360583590899,1.37
392,1.436196098594913,1.1345944280581413,1.8001634346229927,1.37
393,1.4556203586380922,1.1240598587111568,1.8311038925946659,1.37
394,1.4570123919200206,1.1534119121712485,1.8252718493758895,1.37
395,1.438915333050213,1.116090304105703,1.7849896080929537,1.37
396,1.4410036029444044,1.1504195456174076,1.7922058128616567,1.37
397,1.443920300936595,1.1305824179153783,1.7987181217820352,1.36
398,1.4657055105779166,1.1556262645374553,1.8429045209031418,1.33
399,1.468315670687625,1.1364137741200122,1.8338995401289573,1.32
400,1.4520072139486584,1.1149004804112082,1.8148679958772802,1.32
401,1.4540787263637465,1.1453391237288728,1.8182538646871529,1.31
402,1.4566771610384692,1.1486362277443187,1.806767638030112,1.33
403,1.47666698800374,1.1581661971448485,1.8901691809048358,1.34
404,1.4783514982434651,1.1361568107287296,1.84979512595587,1.33
405,1.4490148260509685,1.1076318059803492,1.81062916542208,1.34
406,1.449282662111171,1.128945802594457,1.8242393277555204,1.34
407,1.4499735502867779,1.102261945140179,1.821784641871238,1.36
408,1.467447883778791,1.1429906498158493,1.8211241143124943,1.36
409,1.4670630687200497,1.14432293637877,1.863483680958594,1.4
410,1.4450006059341343,1.1191495931441828,1.8141183240501113,1.41
411,1.4434460177360444,1.1183624947713868,1.8113232866407043,1.44
412,1.4425324245851545,1.127483638909327,1.8205629651428206,1.44
413,1.4606516062640238,1.1325509747782512,1.822287248310845,1.42
414,1.4590817803840785,1.1309359975102895,1.850638077247571,1.42
415,1.4323459387091604,1.0927634791422256,1.8008995053150842,1.42
416,1.430723064005579,1.101965426920616,1.8208628045317372,1.44
417,1.4299511232941247,1.0941641278366983,1.8217416107234272,1.44
418,1.4464183082748958,1.111670775481186,1.8228858844325733,1.44
419,1.4455373381540033,1.1047571463407104,1.7946262098546844,1.44
420,1.4264249752038078,1.1170513369925796,1.8031223812557489,1.44
421,1.4263232267134964,1.0672578423544103,1.8172445906733081,1.45
422,1.427151864859947,1.0989235262998758,1.8056077657398633,1.44
423,1.4426266649723867,1.1204197339705804,1.799131785280637,1.46
424,1.4435038934611106,1.1213420942847678,1.822830334115579,1.49
425,1.429311324737235,1.089020299521383,1.794052209267749,1.48
426,1.430673055482952,1.0931000371063448,1.8056064207999714,1.51
427,1.4328085327307294,1.0962166729315026,1.8030299042242874,1.51
428,1.4543310709295616,1.1075868669085671,1.8396605061375322,1.53
429,1.4561144245125255,1.1473492342784684,1.8589507731126957,1.53
430,1.454976054808284,1.0950137281993668,1.8433290153138469,1.54
431,1.4555663110820918,1.121405946174057,1.8230394240957062,1.55
432,1.4578076572041616,1.1266665881367284,1.8298255371743686,1.54
433,1.474397070894895,1.1332532140672011,1.8612290439958117,1.56
